time,energy_abs
4440.0,188778.81763004174
4448.0,264906.29125756223
4456.0,267606.40484129346
4464.0,181566.2508430551
4472.0,250947.38592606754
4480.0,418119.42647559755
4488.0,234783.2750404246
4496.0,238430.2305955064
4504.0,312301.75031465385
4512.0,176434.4892523617
4520.0,319017.2891404877
4528.0,224758.52911004965
4536.0,171416.1128198867
4544.0,214707.50431623677
4552.0,314767.927586492
4560.0,253216.4669369075
4568.0,323387.7852659762
4576.0,166108.13394671335
4584.0,476027.5689135305
4592.0,361063.03051362064
4600.0,240678.3440174625
4608.0,251880.56423391984
4616.0,109964.02120750412
4624.0,154660.32448173893
4632.0,204984.39209351293
4640.0,224188.41378400085
4648.0,343163.04287144064
4656.0,368554.4682309839
4664.0,276709.38007860107
4672.0,214698.71191566746
4680.0,330439.75276629004
4688.0,242770.78197302695
4696.0,159011.24622748792
4704.0,314932.91425014473
4712.0,268558.5916403803
4720.0,228471.3694826935
4728.0,261825.29765193156
4736.0,127763.03393852481
4744.0,101191.87595036409
4752.0,222652.07619478108
4760.0,292304.6104301178
4768.0,310755.1493973604
4776.0,312597.6706394235
4784.0,258128.04682624064
4792.0,301484.7459242664
4800.0,290908.1694855763
4808.0,211886.16181161173
4816.0,381491.41166141315
4824.0,157780.87664538
4832.0,219087.58167799533
4840.0,302873.7065956004
4848.0,209305.15315007223
4856.0,161448.69673389674
4864.0,328248.94647840253
4872.0,272711.9594198007
4880.0,333957.19851644046
4888.0,235776.26862608112
4896.0,280576.5274725733
4904.0,185858.26732337783
4912.0,181324.39243701205
4920.0,268510.60422681493
4928.0,145145.82277506852
4936.0,274838.50337200984
4944.0,233239.7728233263
4952.0,294024.56332656974
4960.0,213684.16290846048
4968.0,394745.0607096043
4976.0,210116.7369769556
4984.0,120349.91910075492
4992.0,147792.35177194138
5000.0,342191.8623715886
5008.0,346099.03017191775
5016.0,271648.43542399246
5024.0,226884.9453449103
5032.0,190485.1535448742
5040.0,168022.2404062558
5048.0,159921.53021246006
5056.0,186867.57528116924
5064.0,283199.1502683521
5072.0,268655.18639097724
5080.0,157495.32187981188
5088.0,224493.123486556
5096.0,388799.85265551985
5104.0,186465.23043209568
5112.0,200061.34034108504
5120.0,242422.29797758383
