time,position,velocity,excitation_force,wave_t,damping_fpto,stifness_fpto,u_latching,power_inst
150.72,0.01643792946326884,-0.19921775496609548,-1.2757680539755973,-0.06703541546127631,56201.91395064773,0,0.0,2230.525481153411
150.74,0.012419490062396451,-0.20260842315755825,-1.2945156213539648,-0.06927027367022576,56201.91395064773,0,0.0,2307.098298158301
150.76,0.00833407210512696,-0.20591907948236698,-1.3131759844286126,-0.07152300246581136,56201.91395064773,0,0.0,2383.1110585839683
150.78,0.004183288608682341,-0.20914816654970927,-1.3317439435258593,-0.07379267329586894,56201.91395064773,0,0.0,2458.437824954246
150.8,-3.121983783734017e-05,-0.21229417355159927,-1.350214233665507,-0.07607833244064943,56201.91395064773,0,0.0,2532.953725656171
150.82,-0.004307785073470946,-0.21535563626289222,-1.368581527072249,-0.07837900163679444,56201.91395064773,0,0.0,2606.535179243939
150.84,-0.008644711365414864,-0.21833113704129706,-1.3868404357614632,-0.08069367872402233,56201.91395064773,0,0.0,2679.0601147066154
150.86,-0.013040275408986536,-0.22121930482735017,-1.4049855141961898,-0.08302133831383689,56201.91395064773,0,0.0,2750.408187430344
150.88,-0.017492726327642365,-0.22401881514442917,-1.423011262014528,-0.08536093247982122,56201.91395064773,0,0.0,2820.4609905971442
150.9,-0.022000285672997083,-0.22672839009876417,-1.4409121268249925,-0.08771139146891148,56201.91395064773,0,0.0,2889.1022617680437
150.92000000000002,-0.02656114742478565,-0.22934679837941396,-1.4586825070676486,-0.09007162443300729,56201.91395064773,0,0.0,2956.21808440697
150.94,-0.031173477990882083,-0.23187285525827847,-1.476316754939287,-0.09244052018036972,56201.91395064773,0,0.0,3021.6970841129914
150.96,-0.035835416207319316,-0.23430542259010897,-1.493809179380329,-0.09481694794616775,56201.91395064773,0,0.0,3085.430619334328
150.98,-0.040545073338243205,-0.2366434088124834,-1.5111540491212254,-0.09719975818149633,56201.91395064773,0,0.0,3147.312966346123
151.0,-0.04530053307596551,-0.23888576894583374,-1.5283455957860659,-0.0995877833602258,56201.91395064773,0,0.0,3207.241498285676
151.02,-0.04530053307596551,-0.23888576894583374,-1.5453780170513647,-0.10197983880303182,56201.91395064773,0,0.0,3207.241498285676
151.04000000000002,-0.050100498219458424,-0.24109431281796884,-1.5622454798569974,-0.10437472351782599,56201.91395064773,0,0.0,3266.8187344225294
151.06,-0.05494364616219327,-0.24320389866996603,-1.5789421236678345,-0.10677122105600918,56201.91395064773,0,0.0,3324.2384682626735
151.08,-0.05982798771170859,-0.24521353999030832,-1.5954620637827237,-0.10916810038371474,56201.91395064773,0,0.0,3379.4031121756702
151.10000000000002,-0.06475151656552465,-0.24712229625333368,-1.6117993946888602,-0.11156411676735797,56201.91395064773,0,0.0,3432.218810844023
151.12,-0.0697122941366255,-0.24892929571254385,-1.6279481934587583,-0.11395801267274805,56201.91395064773,0,0.0,3482.5962371056708
151.14000000000001,-0.07470828434261183,-0.25063369286834775,-1.6439025231872701,-0.11634851867697248,56201.91395064773,0,0.0,3530.4495667588794
151.16,-0.07973737711949533,-0.2522346719561938,-1.6596564364662407,-0.1187343543923426,56201.91395064773,0,0.0,3575.6967012101068
151.18,-0.08479745709663139,-0.25373146439441147,-1.675203978893767,-0.12111422940154785,56201.91395064773,0,0.0,3618.2598880181135
151.20000000000002,-0.08988640359666918,-0.25512334878419474,-1.6905391926157642,-0.1234868442032935,56201.91395064773,0,0.0,3658.065853003804
151.22,-0.09500209063557288,-0.2564096509096099,-1.7056561198965485,-0.12585089116755008,56201.91395064773,0,0.0,3695.0459246981136
151.24,-0.10014238692264368,-0.2575897437375999,-1.7205488067167949,-0.1282050554997394,56201.91395064773,0,0.0,3729.1361509932635
151.26,-0.10530515586046887,-0.2586630474179726,-1.735211306394517,-0.13054801621285314,56201.91395064773,0,0.0,3760.2774078718485
151.28,-0.11048825554498012,-0.25962902928341347,-1.7496376832277538,-0.13287844710686839,56201.91395064773,0,0.0,3788.415500098562
151.3,-0.11568953876540242,-0.2604872038494751,-1.7638220161550884,-0.13519501775448256,56201.91395064773,0,0.0,3813.501253765512
151.32,-0.12090685300427566,-0.2612371328145821,-1.7777584024319113,-0.1374963944924611,56201.91395064773,0,0.0,3835.4906005934013
151.34,-0.12613804043747737,-0.26187842506003384,-1.7914409613190276,-0.1397812414176643,56201.91395064773,0,0.0,3854.344653897927
151.36,-0.13138093793417793,-0.26241073664999787,-1.8048638377809787,-0.1420482213869481,56201.91395064773,0,0.0,3870.0297761398383
151.38,-0.1366333770568629,-0.2628337708315139,-1.818021206191276,-0.14429599702011417,56201.91395064773,0,0.0,3882.517637986629
151.4,-0.14189318406135534,-0.263147278034495,-1.830907274041431,-0.14652323170502402,56201.91395064773,0,0.0,3891.7852688216344
151.42000000000002,-0.1471581798967712,-0.2633510558717238,-1.8435162856510534,-0.14872859060404836,56201.91395064773,0,0.0,3897.8150986453797
151.44,-0.1524261802055416,-0.26344494913885524,-1.8558425258760638,-0.15091074166100044,56201.91395064773,0,0.0,3900.5949913232002
151.46,-0.15769499532343523,-0.26342884981441594,-1.8678803238121773,-0.1530683566077076,56201.91395064773,0,0.0,3900.1182691412646
151.48,-0.16296243027950605,-0.26330269705980397,-1.8796240564906215,-0.15520011196935712,56201.91395064773,0,0.0,3896.383728642304
151.5,-0.16822628479615326,-0.26306647721928844,-1.8910681525633133,-0.15730469006778047,56201.91395064773,0,0.0,3889.3956477209886
151.52,-0.16822628479615326,-0.26306647721928844,-1.902207095974567,-0.15938078002182055,56201.91395064773,0,1.0,3889.3956477209886
151.54000000000002,-0.1732311293289381,-0.23785430995766987,-1.9130354296164818,-0.16142707874395856,56201.91395064773,0,1.0,3179.604890549273
151.56,-0.17775720867464184,-0.21515284805381377,-1.9235477589649825,-0.16344229193232368,56201.91395064773,0,1.0,2601.6286372496797
151.58,-0.1818526142234793,-0.19471211363777075,-1.933738755694054,-0.1654251350573126,56201.91395064773,0,1.0,2130.7723277294867
151.60000000000002,-0.1855662072596301,-0.1762781382367413,-1.94360316126462,-0.1673743343418908,56201.91395064773,0,1.0,1746.4172636039111
151.62,-0.1889333246657246,-0.15966684897563066,-1.953135790486073,-0.1692886277348601,56201.91395064773,0,1.0,1432.7836428994774
151.64000000000001,-0.19198372675189732,-0.14472298804656406,-1.962331535047108,-0.17116676587621796,56201.91395064773,0,1.0,1177.1346589298232
151.66,-0.1947460619647578,-0.1312970351852441,-1.9711853670131143,-0.17300751305376796,56201.91395064773,0,1.0,968.8598178277928
151.68,-0.1972478668874255,-0.11924520767077978,-1.9796923422876846,-0.17480964815026737,56201.91395064773,0,1.0,799.1585941148064
151.70000000000002,-0.19951556623950126,-0.10842946032582546,-1.9878476040350712,-0.17657196558021124,56201.91395064773,0,1.0,660.7629723180808
